Wavelength (nm)	K15 abs N
579.25	0.11900
579.50	0.12080
579.75	0.12000
580.00	0.12071
580.25	0.12326
580.50	0.12337
580.75	0.12565
581.00	0.12514
581.25	0.12832
581.50	0.12790
581.75	0.13126
582.00	0.13300
582.25	0.13288
582.50	0.13398
582.75	0.13608
583.00	0.13780
583.25	0.13892
583.50	0.14072
583.75	0.14243
584.00	0.14310
584.25	0.14510
584.50	0.14607
584.75	0.14821
585.00	0.14965
585.25	0.15153
585.50	0.15353
585.75	0.15394
586.00	0.15718
586.25	0.15838
586.50	0.15927
586.75	0.15972
587.00	0.16246
587.25	0.16508
587.50	0.16610
587.75	0.16673
588.00	0.16864
588.25	0.17152
588.50	0.17225
588.75	0.17466
589.00	0.17499
589.25	0.17666
589.50	0.17928
589.75	0.18071
590.00	0.18292
590.25	0.18278
590.50	0.18666
590.75	0.18946
591.00	0.18936
591.25	0.19171
591.50	0.19239
591.75	0.19492
592.00	0.19584
592.25	0.19732
592.50	0.20012
592.75	0.20094
593.00	0.20453
593.25	0.20600
593.50	0.20718
593.75	0.20816
594.00	0.21196
594.25	0.21238
594.50	0.21236
594.75	0.21736
595.00	0.21825
595.25	0.22104
595.50	0.22130
595.75	0.22191
596.00	0.22431
596.25	0.22683
596.50	0.22903
596.75	0.22942
597.00	0.23212
597.25	0.23199
597.50	0.23585
597.75	0.23568
598.00	0.23634
598.25	0.23923
598.50	0.24000
598.75	0.24289
599.00	0.24171
599.25	0.24309
599.50	0.24541
599.75	0.24615
600.00	0.24888
600.25	0.24940
600.50	0.25039
600.75	0.25222
601.00	0.25314
601.25	0.25374
601.50	0.25472
601.75	0.25678
