Wavelength (nm)	Q19 abs N
602.00	0.020663
602.25	0.021796
602.50	0.022259
602.75	0.024039
603.00	0.020966
603.25	0.021975
603.50	0.021962
603.75	0.022985
604.00	0.022540
604.25	0.021950
604.50	0.023230
604.75	0.021951
605.00	0.022973
605.25	0.022857
605.50	0.022968
605.75	0.023290
606.00	0.022360
606.25	0.023817
606.50	0.024557
606.75	0.023158
607.00	0.021782
607.25	0.024530
607.50	0.022041
607.75	0.023690
608.00	0.024218
608.25	0.022257
608.50	0.023393
608.75	0.026291
609.00	0.023016
609.25	0.023811
609.50	0.024289
609.75	0.024090
610.00	0.024262
610.25	0.023355
610.50	0.024296
610.75	0.024489
611.00	0.026019
611.25	0.022499
611.50	0.022673
611.75	0.024516
612.00	0.022783
612.25	0.022696
612.50	0.022301
612.75	0.024818
613.00	0.023253
613.25	0.023184
613.50	0.022115
613.75	0.023269
614.00	0.024033
614.25	0.022653
614.50	0.024681
614.75	0.023160
615.00	0.022341
615.25	0.022328
615.50	0.022996
615.75	0.022840
616.00	0.023043
616.25	0.020774
616.50	0.023258
616.75	0.023771
617.00	0.020474
617.25	0.022805
617.50	0.021713
617.75	0.021472
618.00	0.022263
618.25	0.019518
618.50	0.022248
618.75	0.020247
619.00	0.022646
619.25	0.020853
619.50	0.020634
619.75	0.021703
620.00	0.022118
620.25	0.021784
620.50	0.020337
620.75	0.021842
621.00	0.022604
621.25	0.020931
621.50	0.022627
621.75	0.020680
622.00	0.020507
622.25	0.024467
622.50	0.021368
622.75	0.020317
623.00	0.020501
623.25	0.021791
623.50	0.021681
623.75	0.021551
624.00	0.020720
624.25	0.020022
624.50	0.020507
624.75	0.021452
625.00	0.022253
625.25	0.021791
625.50	0.020113
625.75	0.022286
626.00	0.022531
626.25	0.021504
626.50	0.022695
626.75	0.022601
627.00	0.022557
627.25	0.022280
627.50	0.022346
627.75	0.022564
628.00	0.021648
628.25	0.020092
628.50	0.022600
628.75	0.021958
629.00	0.024482
629.25	0.024717
629.50	0.022889
629.75	0.024251
630.00	0.022667
630.25	0.024339
630.50	0.023322
630.75	0.026139
631.00	0.024543
631.25	0.026211
631.50	0.026043
631.75	0.026897
632.00	0.027173
632.25	0.026592
632.50	0.026712
632.75	0.028287
633.00	0.029352
633.25	0.027961
633.50	0.028275
633.75	0.028774
634.00	0.030138
634.25	0.031739
634.50	0.030620
634.75	0.031628
635.00	0.033846
635.25	0.033456
635.50	0.034471
635.75	0.037257
636.00	0.038417
636.25	0.033818
636.50	0.037014
636.75	0.038738
637.00	0.038715
637.25	0.040047
637.50	0.041244
637.75	0.042417
638.00	0.042915
638.25	0.044800
638.50	0.043227
638.75	0.048739
639.00	0.046573
639.25	0.049518
639.50	0.047640
639.75	0.049228
640.00	0.051136
640.25	0.048867
640.50	0.050474
640.75	0.052279
641.00	0.052873
641.25	0.053406
641.50	0.057645
641.75	0.057606
642.00	0.058805
642.25	0.059374
642.50	0.060393
642.75	0.063154
643.00	0.064578
643.25	0.065306
643.50	0.068114
643.75	0.068026
644.00	0.068059
644.25	0.068779
644.50	0.069852
644.75	0.072120
645.00	0.072093
645.25	0.072592
645.50	0.074897
645.75	0.076242
646.00	0.079620
646.25	0.078522
646.50	0.080968
646.75	0.082632
647.00	0.084159
647.25	0.086175
647.50	0.087337
647.75	0.087299
648.00	0.089139
648.25	0.090234
648.50	0.090633
648.75	0.090878
649.00	0.091280
649.25	0.093764
649.50	0.097323
649.75	0.096922
650.00	0.097904
650.25	0.097759
650.50	0.10178
650.75	0.10176
651.00	0.10015
651.25	0.10456
651.50	0.10541
651.75	0.10543
652.00	0.10805
652.25	0.10980
652.50	0.10673
652.75	0.11164
653.00	0.11362
653.25	0.11427
653.50	0.11382
653.75	0.11692
654.00	0.11620
654.25	0.11726
654.50	0.12135
