Wavelength (nm)	I17 abs N
605.25	0.42159
605.50	0.42284
605.75	0.42199
606.00	0.42524
606.25	0.42402
606.50	0.42565
606.75	0.42604
607.00	0.42930
607.25	0.42899
607.50	0.43172
607.75	0.43333
608.00	0.43274
608.25	0.43578
608.50	0.43570
608.75	0.43898
609.00	0.44029
609.25	0.44388
609.50	0.44464
609.75	0.44492
610.00	0.45012
610.25	0.44908
610.50	0.45265
610.75	0.45416
611.00	0.45644
611.25	0.46095
611.50	0.46163
611.75	0.46551
612.00	0.46882
612.25	0.47026
612.50	0.47307
612.75	0.47401
613.00	0.47895
613.25	0.48124
613.50	0.48499
613.75	0.48573
614.00	0.48793
614.25	0.49203
614.50	0.49259
614.75	0.49445
615.00	0.49944
615.25	0.50372
615.50	0.50784
615.75	0.51152
616.00	0.51263
616.25	0.51732
616.50	0.52252
616.75	0.52289
617.00	0.52790
617.25	0.53110
617.50	0.53738
617.75	0.53870
618.00	0.54331
618.25	0.54752
618.50	0.54947
618.75	0.55596
619.00	0.55813
619.25	0.56228
619.50	0.56514
619.75	0.57049
620.00	0.57066
620.25	0.57659
620.50	0.58144
620.75	0.58306
621.00	0.58966
621.25	0.59035
621.50	0.59491
621.75	0.60094
622.00	0.60253
622.25	0.60793
622.50	0.61039
622.75	0.61506
623.00	0.61874
623.25	0.62327
623.50	0.62567
623.75	0.63022
624.00	0.63384
624.25	0.63586
624.50	0.64228
624.75	0.64616
625.00	0.64740
625.25	0.65259
625.50	0.65781
625.75	0.66306
626.00	0.66536
626.25	0.67046
626.50	0.67386
626.75	0.67770
627.00	0.68219
627.25	0.68578
627.50	0.69112
627.75	0.69546
628.00	0.70314
628.25	0.70480
628.50	0.71093
628.75	0.71435
629.00	0.71857
629.25	0.72368
629.50	0.73064
629.75	0.73652
630.00	0.74206
630.25	0.74672
630.50	0.75026
630.75	0.75403
631.00	0.76373
631.25	0.76715
631.50	0.77680
631.75	0.78379
632.00	0.78664
632.25	0.79209
632.50	0.80132
632.75	0.80360
633.00	0.80972
633.25	0.81627
633.50	0.82288
633.75	0.82938
634.00	0.83639
634.25	0.84315
634.50	0.84935
634.75	0.85848
635.00	0.86669
635.25	0.87246
635.50	0.88216
635.75	0.89151
636.00	0.89545
636.25	0.90015
636.50	0.90746
636.75	0.91396
637.00	0.91940
637.25	0.92534
637.50	0.92822
637.75	0.93561
638.00	0.94319
638.25	0.94630
638.50	0.95243
638.75	0.95271
639.00	0.96080
639.25	0.96491
639.50	0.96729
639.75	0.97139
640.00	0.97823
640.25	0.97833
640.50	0.98235
640.75	0.98416
641.00	0.99020
641.25	0.99151
641.50	0.99451
641.75	0.99643
642.00	0.99270
642.25	0.99610
642.50	1.0000
642.75	0.99964
643.00	0.99981
643.25	0.99835
643.50	0.99957
643.75	0.99824
644.00	0.99744
644.25	0.99595
644.50	0.99327
644.75	0.99273
645.00	0.98832
645.25	0.98583
645.50	0.98480
645.75	0.97914
646.00	0.97644
646.25	0.97296
646.50	0.97000
646.75	0.95980
647.00	0.95590
647.25	0.94887
647.50	0.94356
647.75	0.93841
648.00	0.92798
648.25	0.92292
648.50	0.91301
648.75	0.90445
649.00	0.89829
649.25	0.88814
649.50	0.88121
649.75	0.86862
650.00	0.86064
650.25	0.85072
650.50	0.84101
650.75	0.83129
651.00	0.81929
651.25	0.80747
651.50	0.79553
651.75	0.78633
652.00	0.77370
652.25	0.76192
652.50	0.75133
652.75	0.73877
653.00	0.72746
653.25	0.71509
653.50	0.70562
653.75	0.69764
654.00	0.68700
654.25	0.67854
654.50	0.66624
654.75	0.65622
655.00	0.64502
655.25	0.63012
655.50	0.61754
655.75	0.60444
656.00	0.59648
656.25	0.58299
656.50	0.57219
656.75	0.55846
657.00	0.54678
657.25	0.53266
657.50	0.52233
657.75	0.51270
658.00	0.49990
658.25	0.48786
658.50	0.47805
658.75	0.46724
659.00	0.45576
659.25	0.44434
659.50	0.43331
659.75	0.42440
660.00	0.41447
660.25	0.40408
660.50	0.39588
660.75	0.38364
661.00	0.37745
661.25	0.36580
661.50	0.35823
661.75	0.34775
662.00	0.33972
662.25	0.33209
662.50	0.32354
662.75	0.31733
663.00	0.30769
663.25	0.30225
663.50	0.29356
663.75	0.28574
664.00	0.27899
664.25	0.27348
664.50	0.26667
664.75	0.25856
665.00	0.25122
665.25	0.24674
665.50	0.23841
665.75	0.23430
666.00	0.22785
666.25	0.22337
666.50	0.21681
666.75	0.21174
667.00	0.20587
667.25	0.19947
667.50	0.19680
667.75	0.19088
668.00	0.18614
668.25	0.18166
668.50	0.17715
668.75	0.17271
669.00	0.16636
669.25	0.16281
669.50	0.15678
669.75	0.15483
670.00	0.14996
670.25	0.14526
670.50	0.14152
670.75	0.13689
671.00	0.13498
671.25	0.13001
671.50	0.12572
671.75	0.12256
672.00	0.11863
672.25	0.11755
672.50	0.11150
672.75	0.10945
673.00	0.10512
673.25	0.10393
673.50	0.099439
673.75	0.098199
674.00	0.093767
674.25	0.091424
674.50	0.087560
674.75	0.084689
675.00	0.082120
675.25	0.078990
675.50	0.076832
675.75	0.073290
676.00	0.070419
676.25	0.067494
676.50	0.067254
676.75	0.065151
677.00	0.061979
677.25	0.060013
677.50	0.059232
677.75	0.057348
678.00	0.055567
678.25	0.053909
678.50	0.051586
678.75	0.050209
679.00	0.048853
679.25	0.046558
679.50	0.044599
679.75	0.043413
680.00	0.042523
680.25	0.042975
680.50	0.040146
680.75	0.040783
681.00	0.037755
681.25	0.036837
681.50	0.035658
681.75	0.033665
682.00	0.033603
682.25	0.033021
682.50	0.031822
682.75	0.030424
683.00	0.031014
683.25	0.028698
683.50	0.027938
683.75	0.027828
684.00	0.027300
684.25	0.027013
684.50	0.025170
684.75	0.026369
685.00	0.023265
685.25	0.022539
685.50	0.021744
685.75	0.021566
686.00	0.021594
686.25	0.019278
686.50	0.020895
686.75	0.021354
687.00	0.021162
687.25	0.018949
687.50	0.017641
687.75	0.017517
688.00	0.017264
688.25	0.017182
688.50	0.014674
688.75	0.015538
689.00	0.016606
689.25	0.013866
689.50	0.013106
689.75	0.012612
690.00	0.012886
690.25	0.012790
690.50	0.013078
690.75	0.010194
691.00	0.010680
691.25	0.012558
691.50	0.011228
691.75	0.0090842
692.00	0.010879
692.25	0.010968
692.50	0.010763
692.75	0.010989
693.00	0.0093787
693.25	0.0088170
693.50	0.010105
693.75	0.0085909
694.00	0.0079401
694.25	0.0076455
694.50	0.0081113
694.75	0.0098925
695.00	0.0068028
695.25	0.0072755
695.50	0.0077208
695.75	0.0064740
696.00	0.0079949
696.25	0.0079127
696.50	0.0071796
696.75	0.0074400
697.00	0.0067549
697.25	0.0051038
697.50	0.0071248
697.75	0.0064397
698.00	0.0068919
698.25	0.0065425
698.50	0.0069124
698.75	0.0060630
699.00	0.0056039
699.25	0.0044393
699.50	0.0059602
699.75	0.0038090
700.00	0.0055217
