Wavelength (nm)	K12 abs N
558.00	0.014745
558.25	0.016244
558.50	0.015537
558.75	0.016903
559.00	0.015102
559.25	0.015922
559.50	0.013652
559.75	0.017400
560.00	0.016882
560.25	0.016889
560.50	0.016349
560.75	0.016034
561.00	0.019130
561.25	0.016664
561.50	0.019754
561.75	0.016819
562.00	0.017071
562.25	0.017526
562.50	0.018563
562.75	0.019943
563.00	0.017232
563.25	0.018465
563.50	0.019298
563.75	0.017239
564.00	0.019186
564.25	0.019095
564.50	0.019894
564.75	0.018234
565.00	0.019880
565.25	0.018402
565.50	0.018353
565.75	0.020146
566.00	0.019263
566.25	0.018759
566.50	0.020384
566.75	0.019733
567.00	0.019361
567.25	0.020426
567.50	0.020293
567.75	0.019761
568.00	0.021862
568.25	0.020433
568.50	0.021050
568.75	0.021673
569.00	0.020811
569.25	0.019782
569.50	0.019873
569.75	0.021883
570.00	0.023515
570.25	0.020664
570.50	0.022878
570.75	0.021057
571.00	0.022962
571.25	0.024615
571.50	0.022878
571.75	0.022261
572.00	0.022128
572.25	0.022654
572.50	0.024027
572.75	0.022338
573.00	0.023116
573.25	0.024237
573.50	0.026850
573.75	0.023725
574.00	0.024846
574.25	0.025350
574.50	0.023312
574.75	0.025203
575.00	0.024216
575.25	0.027207
575.50	0.026345
575.75	0.027060
576.00	0.027438
576.25	0.025168
576.50	0.027585
576.75	0.026548
577.00	0.026478
577.25	0.026331
577.50	0.026969
577.75	0.027431
578.00	0.026072
578.25	0.028222
578.50	0.026920
578.75	0.028412
579.00	0.027466
579.25	0.027368
579.50	0.029511
579.75	0.028846
580.00	0.029729
580.25	0.027298
580.50	0.028650
580.75	0.028082
581.00	0.029357
581.25	0.030037
581.50	0.029890
581.75	0.031550
582.00	0.029974
582.25	0.031221
582.50	0.032432
582.75	0.030758
583.00	0.031774
583.25	0.030695
583.50	0.030436
583.75	0.031620
584.00	0.033868
584.25	0.030149
584.50	0.033357
584.75	0.033693
585.00	0.033560
585.25	0.034177
585.50	0.033189
585.75	0.033532
586.00	0.033406
586.25	0.036390
586.50	0.034436
586.75	0.032804
587.00	0.034870
587.25	0.035402
587.50	0.035465
587.75	0.035458
588.00	0.037238
588.25	0.037245
588.50	0.036103
588.75	0.037777
589.00	0.035381
589.25	0.037511
