Wavelength (nm)	K16 abs N
581.25	0.029204
581.50	0.028937
581.75	0.028689
582.00	0.029492
582.25	0.029485
582.50	0.030087
582.75	0.029231
583.00	0.029879
583.25	0.029605
583.50	0.030996
583.75	0.030575
584.00	0.030474
584.25	0.031043
584.50	0.031544
584.75	0.031638
585.00	0.029766
585.25	0.032239
585.50	0.031678
585.75	0.030394
586.00	0.032447
586.25	0.031965
586.50	0.032875
586.75	0.031343
587.00	0.034546
587.25	0.033182
587.50	0.033135
587.75	0.034218
588.00	0.032293
588.25	0.034653
588.50	0.032600
588.75	0.033436
589.00	0.034559
589.25	0.034767
589.50	0.035683
589.75	0.034472
590.00	0.035522
590.25	0.034800
590.50	0.035743
590.75	0.034406
591.00	0.036659
591.25	0.035275
591.50	0.036157
591.75	0.037167
592.00	0.035576
592.25	0.037327
592.50	0.037207
592.75	0.037307
593.00	0.037815
593.25	0.038223
593.50	0.038076
593.75	0.036946
594.00	0.038645
594.25	0.038558
594.50	0.039072
594.75	0.038564
595.00	0.039012
595.25	0.039774
595.50	0.038905
