Wavelength (nm)	Q01 abs N
623.75	0.0026392
624.00	0.0036253
624.25	0.00032981
624.50	0.0030468
624.75	0.0015633
625.00	-1.9949e-06
625.25	0.0020866
625.50	0.00063901
625.75	0.00078197
626.00	0.0017009
626.25	-0.00043221
626.50	0.0021245
626.75	0.0012421
627.00	0.00078463
627.25	0.0011377
627.50	0.00046014
627.75	0.00099476
628.00	0.0015786
628.25	0.0017681
628.50	0.0021245
628.75	0.0021976
629.00	0.0022655
629.25	0.00046812
629.50	0.00021810
629.75	0.00050403
630.00	0.0020228
630.25	0.0032675
630.50	0.00075205
630.75	0.00090432
631.00	0.0022568
631.25	0.0016544
631.50	9.5752e-05
631.75	0.00049405
632.00	0.00080059
632.25	0.0016657
632.50	-8.2453e-05
632.75	0.0031645
633.00	0.0021205
633.25	0.0017960
633.50	0.00070418
633.75	5.2531e-05
634.00	0.00052730
634.25	0.0026225
634.50	0.00080724
634.75	0.0012833
635.00	0.00087374
635.25	0.0025334
635.50	0.0031591
635.75	0.0011291
636.00	0.0016484
636.25	0.00087241
636.50	0.0025275
636.75	-4.7375e-11
637.00	0.00043022
637.25	0.0016863
637.50	0.0023699
637.75	0.0014629
638.00	0.0016271
638.25	0.00012102
638.50	0.0035501
638.75	0.0010945
639.00	0.00091031
639.25	0.00080392
639.50	-0.00017555
639.75	0.00071016
640.00	0.00089169
640.25	0.0014389
640.50	0.00094821
640.75	0.0013572
641.00	0.00076003
641.25	0.0023792
641.50	-0.00010240
641.75	0.0013611
642.00	0.0013059
642.25	0.0012082
642.50	-0.00030720
642.75	0.0028812
643.00	0.00082387
643.25	-0.00039963
643.50	-0.00014429
643.75	0.00087839
644.00	0.0019290
644.25	0.00039697
644.50	-0.00057717
644.75	-0.00022209
645.00	0.0014576
645.25	9.1762e-05
645.50	0.0010406
645.75	-0.00029590
646.00	0.00051932
646.25	0.00087706
646.50	0.0014044
646.75	0.00085445
647.00	0.0023692
647.25	0.0024443
647.50	0.00022409
647.75	0.00045216
648.00	0.00069686
648.25	0.00089767
648.50	0.00093491
648.75	0.0014243
649.00	0.0022103
649.25	0.0011610
649.50	0.00070152
649.75	0.0021325
650.00	0.0020567
650.25	0.0017641
650.50	0.0012833
650.75	0.00055656
651.00	0.0014197
651.25	0.00065829
651.50	0.0016683
651.75	0.0013239
652.00	0.0015108
652.25	0.00051799
652.50	-0.00037968
652.75	0.0015945
653.00	5.9180e-05
653.25	0.00080857
653.50	0.00081256
653.75	0.0012541
654.00	0.0028872
654.25	0.00090898
654.50	0.0011357
654.75	0.0017900
655.00	0.00016358
655.25	0.0015719
